datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2020 5:00:00 AM,1/1/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,10364.707,True
1/1/2020 6:00:00 AM,1/1/2020 1:00:00 AM,SERC,SOUTH,DOM,DOM,10291.858,True
1/1/2020 7:00:00 AM,1/1/2020 2:00:00 AM,SERC,SOUTH,DOM,DOM,10252.082,True
1/1/2020 8:00:00 AM,1/1/2020 3:00:00 AM,SERC,SOUTH,DOM,DOM,10303.804,True
1/1/2020 9:00:00 AM,1/1/2020 4:00:00 AM,SERC,SOUTH,DOM,DOM,10588.920,True
1/1/2020 10:00:00 AM,1/1/2020 5:00:00 AM,SERC,SOUTH,DOM,DOM,10980.540,True
1/1/2020 11:00:00 AM,1/1/2020 6:00:00 AM,SERC,SOUTH,DOM,DOM,11473.091,True
1/1/2020 12:00:00 PM,1/1/2020 7:00:00 AM,SERC,SOUTH,DOM,DOM,11781.495,True
1/1/2020 1:00:00 PM,1/1/2020 8:00:00 AM,SERC,SOUTH,DOM,DOM,11642.490,True
1/1/2020 2:00:00 PM,1/1/2020 9:00:00 AM,SERC,SOUTH,DOM,DOM,11192.296,True
1/1/2020 3:00:00 PM,1/1/2020 10:00:00 AM,SERC,SOUTH,DOM,DOM,10787.617,True
1/1/2020 4:00:00 PM,1/1/2020 11:00:00 AM,SERC,SOUTH,DOM,DOM,10513.346,True
1/1/2020 5:00:00 PM,1/1/2020 12:00:00 PM,SERC,SOUTH,DOM,DOM,10297.165,True
1/1/2020 6:00:00 PM,1/1/2020 1:00:00 PM,SERC,SOUTH,DOM,DOM,9978.802,True
1/1/2020 7:00:00 PM,1/1/2020 2:00:00 PM,SERC,SOUTH,DOM,DOM,9954.554,True
1/1/2020 8:00:00 PM,1/1/2020 3:00:00 PM,SERC,SOUTH,DOM,DOM,10124.913,True
1/1/2020 9:00:00 PM,1/1/2020 4:00:00 PM,SERC,SOUTH,DOM,DOM,10693.591,True
1/1/2020 10:00:00 PM,1/1/2020 5:00:00 PM,SERC,SOUTH,DOM,DOM,11755.730,True
1/1/2020 11:00:00 PM,1/1/2020 6:00:00 PM,SERC,SOUTH,DOM,DOM,12080.328,True
1/2/2020 12:00:00 AM,1/1/2020 7:00:00 PM,SERC,SOUTH,DOM,DOM,12123.622,True
1/2/2020 1:00:00 AM,1/1/2020 8:00:00 PM,SERC,SOUTH,DOM,DOM,12101.665,True
1/2/2020 2:00:00 AM,1/1/2020 9:00:00 PM,SERC,SOUTH,DOM,DOM,11898.805,True
1/2/2020 3:00:00 AM,1/1/2020 10:00:00 PM,SERC,SOUTH,DOM,DOM,11559.075,True
1/2/2020 4:00:00 AM,1/1/2020 11:00:00 PM,SERC,SOUTH,DOM,DOM,11198.556,True
1/2/2020 5:00:00 AM,1/2/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,11023.215,True
1/2/2020 6:00:00 AM,1/2/2020 1:00:00 AM,SERC,SOUTH,DOM,DOM,10989.120,True
1/2/2020 7:00:00 AM,1/2/2020 2:00:00 AM,SERC,SOUTH,DOM,DOM,11086.064,True
1/2/2020 8:00:00 AM,1/2/2020 3:00:00 AM,SERC,SOUTH,DOM,DOM,11307.510,True
1/2/2020 9:00:00 AM,1/2/2020 4:00:00 AM,SERC,SOUTH,DOM,DOM,11813.267,True
1/2/2020 10:00:00 AM,1/2/2020 5:00:00 AM,SERC,SOUTH,DOM,DOM,12645.826,True
1/2/2020 11:00:00 AM,1/2/2020 6:00:00 AM,SERC,SOUTH,DOM,DOM,13644.174,True
1/2/2020 12:00:00 PM,1/2/2020 7:00:00 AM,SERC,SOUTH,DOM,DOM,14108.022,True
1/2/2020 1:00:00 PM,1/2/2020 8:00:00 AM,SERC,SOUTH,DOM,DOM,13759.080,True
1/2/2020 2:00:00 PM,1/2/2020 9:00:00 AM,SERC,SOUTH,DOM,DOM,12907.152,True
1/2/2020 3:00:00 PM,1/2/2020 10:00:00 AM,SERC,SOUTH,DOM,DOM,12007.119,True
1/2/2020 4:00:00 PM,1/2/2020 11:00:00 AM,SERC,SOUTH,DOM,DOM,11385.741,True
1/2/2020 5:00:00 PM,1/2/2020 12:00:00 PM,SERC,SOUTH,DOM,DOM,11004.563,True
1/2/2020 6:00:00 PM,1/2/2020 1:00:00 PM,SERC,SOUTH,DOM,DOM,10891.750,True
1/2/2020 7:00:00 PM,1/2/2020 2:00:00 PM,SERC,SOUTH,DOM,DOM,10829.697,True
1/2/2020 8:00:00 PM,1/2/2020 3:00:00 PM,SERC,SOUTH,DOM,DOM,10832.304,True
1/2/2020 9:00:00 PM,1/2/2020 4:00:00 PM,SERC,SOUTH,DOM,DOM,11284.271,True
1/2/2020 10:00:00 PM,1/2/2020 5:00:00 PM,SERC,SOUTH,DOM,DOM,12095.282,True
1/2/2020 11:00:00 PM,1/2/2020 6:00:00 PM,SERC,SOUTH,DOM,DOM,12201.566,True
1/3/2020 12:00:00 AM,1/2/2020 7:00:00 PM,SERC,SOUTH,DOM,DOM,12015.748,True
1/3/2020 1:00:00 AM,1/2/2020 8:00:00 PM,SERC,SOUTH,DOM,DOM,11714.324,True
1/3/2020 2:00:00 AM,1/2/2020 9:00:00 PM,SERC,SOUTH,DOM,DOM,11215.402,True
1/3/2020 3:00:00 AM,1/2/2020 10:00:00 PM,SERC,SOUTH,DOM,DOM,10587.589,True
1/3/2020 4:00:00 AM,1/2/2020 11:00:00 PM,SERC,SOUTH,DOM,DOM,9988.478,True
1/3/2020 5:00:00 AM,1/3/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,9592.919,True
1/3/2020 6:00:00 AM,1/3/2020 1:00:00 AM,SERC,SOUTH,DOM,DOM,9419.656,True
1/3/2020 7:00:00 AM,1/3/2020 2:00:00 AM,SERC,SOUTH,DOM,DOM,9362.087,True
1/3/2020 8:00:00 AM,1/3/2020 3:00:00 AM,SERC,SOUTH,DOM,DOM,9484.265,True
1/3/2020 9:00:00 AM,1/3/2020 4:00:00 AM,SERC,SOUTH,DOM,DOM,9683.316,True
1/3/2020 10:00:00 AM,1/3/2020 5:00:00 AM,SERC,SOUTH,DOM,DOM,10248.286,True
1/3/2020 11:00:00 AM,1/3/2020 6:00:00 AM,SERC,SOUTH,DOM,DOM,11017.061,True
1/3/2020 12:00:00 PM,1/3/2020 7:00:00 AM,SERC,SOUTH,DOM,DOM,11386.407,True
1/3/2020 1:00:00 PM,1/3/2020 8:00:00 AM,SERC,SOUTH,DOM,DOM,11428.158,True
1/3/2020 2:00:00 PM,1/3/2020 9:00:00 AM,SERC,SOUTH,DOM,DOM,11371.190,True
1/3/2020 3:00:00 PM,1/3/2020 10:00:00 AM,SERC,SOUTH,DOM,DOM,11284.306,True
1/3/2020 4:00:00 PM,1/3/2020 11:00:00 AM,SERC,SOUTH,DOM,DOM,11238.305,True
1/3/2020 5:00:00 PM,1/3/2020 12:00:00 PM,SERC,SOUTH,DOM,DOM,11135.020,True
1/3/2020 6:00:00 PM,1/3/2020 1:00:00 PM,SERC,SOUTH,DOM,DOM,11020.557,True
1/3/2020 7:00:00 PM,1/3/2020 2:00:00 PM,SERC,SOUTH,DOM,DOM,10931.338,True
1/3/2020 8:00:00 PM,1/3/2020 3:00:00 PM,SERC,SOUTH,DOM,DOM,10966.509,True
1/3/2020 9:00:00 PM,1/3/2020 4:00:00 PM,SERC,SOUTH,DOM,DOM,11246.362,True
1/3/2020 10:00:00 PM,1/3/2020 5:00:00 PM,SERC,SOUTH,DOM,DOM,11668.889,True
1/3/2020 11:00:00 PM,1/3/2020 6:00:00 PM,SERC,SOUTH,DOM,DOM,11581.142,True
1/4/2020 12:00:00 AM,1/3/2020 7:00:00 PM,SERC,SOUTH,DOM,DOM,11272.092,True
1/4/2020 1:00:00 AM,1/3/2020 8:00:00 PM,SERC,SOUTH,DOM,DOM,10945.212,True
1/4/2020 2:00:00 AM,1/3/2020 9:00:00 PM,SERC,SOUTH,DOM,DOM,10509.190,True
1/4/2020 3:00:00 AM,1/3/2020 10:00:00 PM,SERC,SOUTH,DOM,DOM,10008.587,True
1/4/2020 4:00:00 AM,1/3/2020 11:00:00 PM,SERC,SOUTH,DOM,DOM,9483.555,True
1/4/2020 5:00:00 AM,1/4/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,9017.917,True
1/4/2020 6:00:00 AM,1/4/2020 1:00:00 AM,SERC,SOUTH,DOM,DOM,8713.393,True
1/4/2020 7:00:00 AM,1/4/2020 2:00:00 AM,SERC,SOUTH,DOM,DOM,8506.710,True
1/4/2020 8:00:00 AM,1/4/2020 3:00:00 AM,SERC,SOUTH,DOM,DOM,8541.523,True
1/4/2020 9:00:00 AM,1/4/2020 4:00:00 AM,SERC,SOUTH,DOM,DOM,8545.392,True
1/4/2020 10:00:00 AM,1/4/2020 5:00:00 AM,SERC,SOUTH,DOM,DOM,8704.328,True
1/4/2020 11:00:00 AM,1/4/2020 6:00:00 AM,SERC,SOUTH,DOM,DOM,9077.574,True
1/4/2020 12:00:00 PM,1/4/2020 7:00:00 AM,SERC,SOUTH,DOM,DOM,9433.854,True
1/4/2020 1:00:00 PM,1/4/2020 8:00:00 AM,SERC,SOUTH,DOM,DOM,9853.625,True
1/4/2020 2:00:00 PM,1/4/2020 9:00:00 AM,SERC,SOUTH,DOM,DOM,10239.678,True
1/4/2020 3:00:00 PM,1/4/2020 10:00:00 AM,SERC,SOUTH,DOM,DOM,10376.232,True
1/4/2020 4:00:00 PM,1/4/2020 11:00:00 AM,SERC,SOUTH,DOM,DOM,10356.237,True
1/4/2020 5:00:00 PM,1/4/2020 12:00:00 PM,SERC,SOUTH,DOM,DOM,10264.366,True
1/4/2020 6:00:00 PM,1/4/2020 1:00:00 PM,SERC,SOUTH,DOM,DOM,10103.343,True
1/4/2020 7:00:00 PM,1/4/2020 2:00:00 PM,SERC,SOUTH,DOM,DOM,9960.037,True
1/4/2020 8:00:00 PM,1/4/2020 3:00:00 PM,SERC,SOUTH,DOM,DOM,9936.244,True
1/4/2020 9:00:00 PM,1/4/2020 4:00:00 PM,SERC,SOUTH,DOM,DOM,10314.128,True
1/4/2020 10:00:00 PM,1/4/2020 5:00:00 PM,SERC,SOUTH,DOM,DOM,10933.050,True
1/4/2020 11:00:00 PM,1/4/2020 6:00:00 PM,SERC,SOUTH,DOM,DOM,11012.337,True
1/5/2020 12:00:00 AM,1/4/2020 7:00:00 PM,SERC,SOUTH,DOM,DOM,10859.683,True
1/5/2020 1:00:00 AM,1/4/2020 8:00:00 PM,SERC,SOUTH,DOM,DOM,10781.293,True
1/5/2020 2:00:00 AM,1/4/2020 9:00:00 PM,SERC,SOUTH,DOM,DOM,10580.471,True
1/5/2020 3:00:00 AM,1/4/2020 10:00:00 PM,SERC,SOUTH,DOM,DOM,10362.183,True
1/5/2020 4:00:00 AM,1/4/2020 11:00:00 PM,SERC,SOUTH,DOM,DOM,10037.398,True
1/5/2020 5:00:00 AM,1/5/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,9697.931,True
1/5/2020 6:00:00 AM,1/5/2020 1:00:00 AM,SERC,SOUTH,DOM,DOM,9644.615,True
1/5/2020 7:00:00 AM,1/5/2020 2:00:00 AM,SERC,SOUTH,DOM,DOM,9688.561,True
1/5/2020 8:00:00 AM,1/5/2020 3:00:00 AM,SERC,SOUTH,DOM,DOM,9846.419,True
1/5/2020 9:00:00 AM,1/5/2020 4:00:00 AM,SERC,SOUTH,DOM,DOM,10100.987,True
1/5/2020 10:00:00 AM,1/5/2020 5:00:00 AM,SERC,SOUTH,DOM,DOM,10527.186,True
1/5/2020 11:00:00 AM,1/5/2020 6:00:00 AM,SERC,SOUTH,DOM,DOM,11067.062,True
1/5/2020 12:00:00 PM,1/5/2020 7:00:00 AM,SERC,SOUTH,DOM,DOM,11511.504,True
1/5/2020 1:00:00 PM,1/5/2020 8:00:00 AM,SERC,SOUTH,DOM,DOM,11687.974,True
1/5/2020 2:00:00 PM,1/5/2020 9:00:00 AM,SERC,SOUTH,DOM,DOM,11513.396,True
1/5/2020 3:00:00 PM,1/5/2020 10:00:00 AM,SERC,SOUTH,DOM,DOM,11403.622,True
1/5/2020 4:00:00 PM,1/5/2020 11:00:00 AM,SERC,SOUTH,DOM,DOM,11229.160,True
1/5/2020 5:00:00 PM,1/5/2020 12:00:00 PM,SERC,SOUTH,DOM,DOM,11082.032,True
1/5/2020 6:00:00 PM,1/5/2020 1:00:00 PM,SERC,SOUTH,DOM,DOM,10858.703,True
1/5/2020 7:00:00 PM,1/5/2020 2:00:00 PM,SERC,SOUTH,DOM,DOM,10663.660,True
1/5/2020 8:00:00 PM,1/5/2020 3:00:00 PM,SERC,SOUTH,DOM,DOM,10796.032,True
1/5/2020 9:00:00 PM,1/5/2020 4:00:00 PM,SERC,SOUTH,DOM,DOM,11436.205,True
1/5/2020 10:00:00 PM,1/5/2020 5:00:00 PM,SERC,SOUTH,DOM,DOM,12664.168,True
1/5/2020 11:00:00 PM,1/5/2020 6:00:00 PM,SERC,SOUTH,DOM,DOM,13081.225,True
1/6/2020 12:00:00 AM,1/5/2020 7:00:00 PM,SERC,SOUTH,DOM,DOM,13146.810,True
1/6/2020 1:00:00 AM,1/5/2020 8:00:00 PM,SERC,SOUTH,DOM,DOM,13093.192,True
1/6/2020 2:00:00 AM,1/5/2020 9:00:00 PM,SERC,SOUTH,DOM,DOM,12771.058,True
1/6/2020 3:00:00 AM,1/5/2020 10:00:00 PM,SERC,SOUTH,DOM,DOM,12247.069,True
1/6/2020 4:00:00 AM,1/5/2020 11:00:00 PM,SERC,SOUTH,DOM,DOM,11778.047,True
1/6/2020 5:00:00 AM,1/6/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,11583.166,True
1/6/2020 6:00:00 AM,1/6/2020 1:00:00 AM,SERC,SOUTH,DOM,DOM,11452.665,True
1/6/2020 7:00:00 AM,1/6/2020 2:00:00 AM,SERC,SOUTH,DOM,DOM,11399.328,True
1/6/2020 8:00:00 AM,1/6/2020 3:00:00 AM,SERC,SOUTH,DOM,DOM,11518.160,True
1/6/2020 9:00:00 AM,1/6/2020 4:00:00 AM,SERC,SOUTH,DOM,DOM,11848.252,True
1/6/2020 10:00:00 AM,1/6/2020 5:00:00 AM,SERC,SOUTH,DOM,DOM,12821.878,True
1/6/2020 11:00:00 AM,1/6/2020 6:00:00 AM,SERC,SOUTH,DOM,DOM,13993.620,True
1/6/2020 12:00:00 PM,1/6/2020 7:00:00 AM,SERC,SOUTH,DOM,DOM,14422.635,True
1/6/2020 1:00:00 PM,1/6/2020 8:00:00 AM,SERC,SOUTH,DOM,DOM,13759.779,True
1/6/2020 2:00:00 PM,1/6/2020 9:00:00 AM,SERC,SOUTH,DOM,DOM,12628.944,True
1/6/2020 3:00:00 PM,1/6/2020 10:00:00 AM,SERC,SOUTH,DOM,DOM,11844.488,True
1/6/2020 4:00:00 PM,1/6/2020 11:00:00 AM,SERC,SOUTH,DOM,DOM,11258.103,True
1/6/2020 5:00:00 PM,1/6/2020 12:00:00 PM,SERC,SOUTH,DOM,DOM,10911.816,True
1/6/2020 6:00:00 PM,1/6/2020 1:00:00 PM,SERC,SOUTH,DOM,DOM,10627.508,True
1/6/2020 7:00:00 PM,1/6/2020 2:00:00 PM,SERC,SOUTH,DOM,DOM,10486.146,True
1/6/2020 8:00:00 PM,1/6/2020 3:00:00 PM,SERC,SOUTH,DOM,DOM,10583.124,True
1/6/2020 9:00:00 PM,1/6/2020 4:00:00 PM,SERC,SOUTH,DOM,DOM,11164.592,True
1/6/2020 10:00:00 PM,1/6/2020 5:00:00 PM,SERC,SOUTH,DOM,DOM,12295.766,True
1/6/2020 11:00:00 PM,1/6/2020 6:00:00 PM,SERC,SOUTH,DOM,DOM,12754.265,True
1/7/2020 12:00:00 AM,1/6/2020 7:00:00 PM,SERC,SOUTH,DOM,DOM,12882.369,True
1/7/2020 1:00:00 AM,1/6/2020 8:00:00 PM,SERC,SOUTH,DOM,DOM,12910.968,True
1/7/2020 2:00:00 AM,1/6/2020 9:00:00 PM,SERC,SOUTH,DOM,DOM,12593.742,True
1/7/2020 3:00:00 AM,1/6/2020 10:00:00 PM,SERC,SOUTH,DOM,DOM,12135.366,True
1/7/2020 4:00:00 AM,1/6/2020 11:00:00 PM,SERC,SOUTH,DOM,DOM,11746.030,True
1/7/2020 5:00:00 AM,1/7/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,11581.028,True
1/7/2020 6:00:00 AM,1/7/2020 1:00:00 AM,SERC,SOUTH,DOM,DOM,11626.916,True
1/7/2020 7:00:00 AM,1/7/2020 2:00:00 AM,SERC,SOUTH,DOM,DOM,11729.421,True
1/7/2020 8:00:00 AM,1/7/2020 3:00:00 AM,SERC,SOUTH,DOM,DOM,11900.739,True
1/7/2020 9:00:00 AM,1/7/2020 4:00:00 AM,SERC,SOUTH,DOM,DOM,12358.332,True
1/7/2020 10:00:00 AM,1/7/2020 5:00:00 AM,SERC,SOUTH,DOM,DOM,13332.122,True
1/7/2020 11:00:00 AM,1/7/2020 6:00:00 AM,SERC,SOUTH,DOM,DOM,14528.572,True
1/7/2020 12:00:00 PM,1/7/2020 7:00:00 AM,SERC,SOUTH,DOM,DOM,14975.484,True
1/7/2020 1:00:00 PM,1/7/2020 8:00:00 AM,SERC,SOUTH,DOM,DOM,14270.551,True
1/7/2020 2:00:00 PM,1/7/2020 9:00:00 AM,SERC,SOUTH,DOM,DOM,13451.128,True
1/7/2020 3:00:00 PM,1/7/2020 10:00:00 AM,SERC,SOUTH,DOM,DOM,13004.971,True
1/7/2020 4:00:00 PM,1/7/2020 11:00:00 AM,SERC,SOUTH,DOM,DOM,12955.700,True
1/7/2020 5:00:00 PM,1/7/2020 12:00:00 PM,SERC,SOUTH,DOM,DOM,12937.507,True
1/7/2020 6:00:00 PM,1/7/2020 1:00:00 PM,SERC,SOUTH,DOM,DOM,13037.468,True
1/7/2020 7:00:00 PM,1/7/2020 2:00:00 PM,SERC,SOUTH,DOM,DOM,13218.841,True
1/7/2020 8:00:00 PM,1/7/2020 3:00:00 PM,SERC,SOUTH,DOM,DOM,13203.272,True
1/7/2020 9:00:00 PM,1/7/2020 4:00:00 PM,SERC,SOUTH,DOM,DOM,13592.113,True
1/7/2020 10:00:00 PM,1/7/2020 5:00:00 PM,SERC,SOUTH,DOM,DOM,14433.055,True
1/7/2020 11:00:00 PM,1/7/2020 6:00:00 PM,SERC,SOUTH,DOM,DOM,14633.800,True
1/8/2020 12:00:00 AM,1/7/2020 7:00:00 PM,SERC,SOUTH,DOM,DOM,14487.792,True
1/8/2020 1:00:00 AM,1/7/2020 8:00:00 PM,SERC,SOUTH,DOM,DOM,14269.328,True
1/8/2020 2:00:00 AM,1/7/2020 9:00:00 PM,SERC,SOUTH,DOM,DOM,13964.264,True
1/8/2020 3:00:00 AM,1/7/2020 10:00:00 PM,SERC,SOUTH,DOM,DOM,13384.104,True
1/8/2020 4:00:00 AM,1/7/2020 11:00:00 PM,SERC,SOUTH,DOM,DOM,12865.580,True
1/8/2020 5:00:00 AM,1/8/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,12606.383,True
1/8/2020 6:00:00 AM,1/8/2020 1:00:00 AM,SERC,SOUTH,DOM,DOM,12582.284,True
1/8/2020 7:00:00 AM,1/8/2020 2:00:00 AM,SERC,SOUTH,DOM,DOM,12561.106,True
1/8/2020 8:00:00 AM,1/8/2020 3:00:00 AM,SERC,SOUTH,DOM,DOM,12697.867,True
1/8/2020 9:00:00 AM,1/8/2020 4:00:00 AM,SERC,SOUTH,DOM,DOM,13049.425,True
1/8/2020 10:00:00 AM,1/8/2020 5:00:00 AM,SERC,SOUTH,DOM,DOM,13853.372,True
1/8/2020 11:00:00 AM,1/8/2020 6:00:00 AM,SERC,SOUTH,DOM,DOM,14910.732,True
1/8/2020 12:00:00 PM,1/8/2020 7:00:00 AM,SERC,SOUTH,DOM,DOM,15297.408,True
1/8/2020 1:00:00 PM,1/8/2020 8:00:00 AM,SERC,SOUTH,DOM,DOM,14641.810,True
1/8/2020 2:00:00 PM,1/8/2020 9:00:00 AM,SERC,SOUTH,DOM,DOM,13627.271,True
1/8/2020 3:00:00 PM,1/8/2020 10:00:00 AM,SERC,SOUTH,DOM,DOM,12854.456,True
1/8/2020 4:00:00 PM,1/8/2020 11:00:00 AM,SERC,SOUTH,DOM,DOM,12311.573,True
1/8/2020 5:00:00 PM,1/8/2020 12:00:00 PM,SERC,SOUTH,DOM,DOM,11888.098,True
1/8/2020 6:00:00 PM,1/8/2020 1:00:00 PM,SERC,SOUTH,DOM,DOM,11707.927,True
1/8/2020 7:00:00 PM,1/8/2020 2:00:00 PM,SERC,SOUTH,DOM,DOM,11514.418,True
1/8/2020 8:00:00 PM,1/8/2020 3:00:00 PM,SERC,SOUTH,DOM,DOM,11582.757,True
1/8/2020 9:00:00 PM,1/8/2020 4:00:00 PM,SERC,SOUTH,DOM,DOM,12281.974,True
1/8/2020 10:00:00 PM,1/8/2020 5:00:00 PM,SERC,SOUTH,DOM,DOM,13322.458,True
1/8/2020 11:00:00 PM,1/8/2020 6:00:00 PM,SERC,SOUTH,DOM,DOM,13776.325,True
1/9/2020 12:00:00 AM,1/8/2020 7:00:00 PM,SERC,SOUTH,DOM,DOM,13811.238,True
1/9/2020 1:00:00 AM,1/8/2020 8:00:00 PM,SERC,SOUTH,DOM,DOM,13758.277,True
1/9/2020 2:00:00 AM,1/8/2020 9:00:00 PM,SERC,SOUTH,DOM,DOM,13438.940,True
1/9/2020 3:00:00 AM,1/8/2020 10:00:00 PM,SERC,SOUTH,DOM,DOM,12911.240,True
1/9/2020 4:00:00 AM,1/8/2020 11:00:00 PM,SERC,SOUTH,DOM,DOM,12510.666,True
1/9/2020 5:00:00 AM,1/9/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,12301.857,True
1/9/2020 6:00:00 AM,1/9/2020 1:00:00 AM,SERC,SOUTH,DOM,DOM,12322.733,True
1/9/2020 7:00:00 AM,1/9/2020 2:00:00 AM,SERC,SOUTH,DOM,DOM,12432.465,True
1/9/2020 8:00:00 AM,1/9/2020 3:00:00 AM,SERC,SOUTH,DOM,DOM,12730.918,True
1/9/2020 9:00:00 AM,1/9/2020 4:00:00 AM,SERC,SOUTH,DOM,DOM,13300.343,True
1/9/2020 10:00:00 AM,1/9/2020 5:00:00 AM,SERC,SOUTH,DOM,DOM,14228.726,True
1/9/2020 11:00:00 AM,1/9/2020 6:00:00 AM,SERC,SOUTH,DOM,DOM,15440.881,True
1/9/2020 12:00:00 PM,1/9/2020 7:00:00 AM,SERC,SOUTH,DOM,DOM,15902.846,True
1/9/2020 1:00:00 PM,1/9/2020 8:00:00 AM,SERC,SOUTH,DOM,DOM,15388.060,True
1/9/2020 2:00:00 PM,1/9/2020 9:00:00 AM,SERC,SOUTH,DOM,DOM,14406.107,True
1/9/2020 3:00:00 PM,1/9/2020 10:00:00 AM,SERC,SOUTH,DOM,DOM,13504.294,True
1/9/2020 4:00:00 PM,1/9/2020 11:00:00 AM,SERC,SOUTH,DOM,DOM,12879.308,True
1/9/2020 5:00:00 PM,1/9/2020 12:00:00 PM,SERC,SOUTH,DOM,DOM,12352.720,True
1/9/2020 6:00:00 PM,1/9/2020 1:00:00 PM,SERC,SOUTH,DOM,DOM,12009.688,True
1/9/2020 7:00:00 PM,1/9/2020 2:00:00 PM,SERC,SOUTH,DOM,DOM,11841.727,True
1/9/2020 8:00:00 PM,1/9/2020 3:00:00 PM,SERC,SOUTH,DOM,DOM,12133.508,True
1/9/2020 9:00:00 PM,1/9/2020 4:00:00 PM,SERC,SOUTH,DOM,DOM,12841.909,True
1/9/2020 10:00:00 PM,1/9/2020 5:00:00 PM,SERC,SOUTH,DOM,DOM,13920.992,True
1/9/2020 11:00:00 PM,1/9/2020 6:00:00 PM,SERC,SOUTH,DOM,DOM,14254.372,True
1/10/2020 12:00:00 AM,1/9/2020 7:00:00 PM,SERC,SOUTH,DOM,DOM,14188.813,True
1/10/2020 1:00:00 AM,1/9/2020 8:00:00 PM,SERC,SOUTH,DOM,DOM,13990.073,True
1/10/2020 2:00:00 AM,1/9/2020 9:00:00 PM,SERC,SOUTH,DOM,DOM,13566.742,True
1/10/2020 3:00:00 AM,1/9/2020 10:00:00 PM,SERC,SOUTH,DOM,DOM,12853.167,True
1/10/2020 4:00:00 AM,1/9/2020 11:00:00 PM,SERC,SOUTH,DOM,DOM,12257.612,True
1/10/2020 5:00:00 AM,1/10/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,11898.309,True
1/10/2020 6:00:00 AM,1/10/2020 1:00:00 AM,SERC,SOUTH,DOM,DOM,11746.321,True
1/10/2020 7:00:00 AM,1/10/2020 2:00:00 AM,SERC,SOUTH,DOM,DOM,11745.791,True
1/10/2020 8:00:00 AM,1/10/2020 3:00:00 AM,SERC,SOUTH,DOM,DOM,11790.158,True
1/10/2020 9:00:00 AM,1/10/2020 4:00:00 AM,SERC,SOUTH,DOM,DOM,12058.450,True
1/10/2020 10:00:00 AM,1/10/2020 5:00:00 AM,SERC,SOUTH,DOM,DOM,12666.232,True
1/10/2020 11:00:00 AM,1/10/2020 6:00:00 AM,SERC,SOUTH,DOM,DOM,13602.118,True
1/10/2020 12:00:00 PM,1/10/2020 7:00:00 AM,SERC,SOUTH,DOM,DOM,13952.682,True
1/10/2020 1:00:00 PM,1/10/2020 8:00:00 AM,SERC,SOUTH,DOM,DOM,13489.645,True
1/10/2020 2:00:00 PM,1/10/2020 9:00:00 AM,SERC,SOUTH,DOM,DOM,12865.629,True
1/10/2020 3:00:00 PM,1/10/2020 10:00:00 AM,SERC,SOUTH,DOM,DOM,12319.191,True
1/10/2020 4:00:00 PM,1/10/2020 11:00:00 AM,SERC,SOUTH,DOM,DOM,11783.061,True
1/10/2020 5:00:00 PM,1/10/2020 12:00:00 PM,SERC,SOUTH,DOM,DOM,11400.346,True
1/10/2020 6:00:00 PM,1/10/2020 1:00:00 PM,SERC,SOUTH,DOM,DOM,11091.822,True
1/10/2020 7:00:00 PM,1/10/2020 2:00:00 PM,SERC,SOUTH,DOM,DOM,10924.576,True
1/10/2020 8:00:00 PM,1/10/2020 3:00:00 PM,SERC,SOUTH,DOM,DOM,10895.205,True
1/10/2020 9:00:00 PM,1/10/2020 4:00:00 PM,SERC,SOUTH,DOM,DOM,11129.312,True
1/10/2020 10:00:00 PM,1/10/2020 5:00:00 PM,SERC,SOUTH,DOM,DOM,11673.058,True
1/10/2020 11:00:00 PM,1/10/2020 6:00:00 PM,SERC,SOUTH,DOM,DOM,11657.111,True
1/11/2020 12:00:00 AM,1/10/2020 7:00:00 PM,SERC,SOUTH,DOM,DOM,11394.252,True
1/11/2020 1:00:00 AM,1/10/2020 8:00:00 PM,SERC,SOUTH,DOM,DOM,11175.806,True
1/11/2020 2:00:00 AM,1/10/2020 9:00:00 PM,SERC,SOUTH,DOM,DOM,10785.262,True
1/11/2020 3:00:00 AM,1/10/2020 10:00:00 PM,SERC,SOUTH,DOM,DOM,10237.529,True
1/11/2020 4:00:00 AM,1/10/2020 11:00:00 PM,SERC,SOUTH,DOM,DOM,9709.040,True
1/11/2020 5:00:00 AM,1/11/2020 12:00:00 AM,SERC,SOUTH,DOM,DOM,9245.895,True
1/11/2020 6:00:00 AM,1/11/2020 1:00:00 AM,SERC,SOUTH,DOM,DOM,8968.188,True
1/11/2020 7:00:00 AM,1/11/2020 2:00:00 AM,SERC,SOUTH,DOM,DOM,8812.812,True
1/11/2020 8:00:00 AM,1/11/2020 3:00:00 AM,SERC,SOUTH,DOM,DOM,8740.931,True
