datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2019 10:00:00 PM,1/1/2019 5:00:00 PM,SERC,SOUTH,DOM,DOM,10911.420,True
1/1/2019 11:00:00 PM,1/1/2019 6:00:00 PM,SERC,SOUTH,DOM,DOM,11000.560,True
1/2/2019 12:00:00 AM,1/1/2019 7:00:00 PM,SERC,SOUTH,DOM,DOM,10891.080,True
1/2/2019 1:00:00 AM,1/1/2019 8:00:00 PM,SERC,SOUTH,DOM,DOM,10718.838,True
1/2/2019 2:00:00 AM,1/1/2019 9:00:00 PM,SERC,SOUTH,DOM,DOM,10350.834,True
1/2/2019 3:00:00 AM,1/1/2019 10:00:00 PM,SERC,SOUTH,DOM,DOM,9853.355,True
1/2/2019 4:00:00 AM,1/1/2019 11:00:00 PM,SERC,SOUTH,DOM,DOM,9366.895,True
1/2/2019 5:00:00 AM,1/2/2019 12:00:00 AM,SERC,SOUTH,DOM,DOM,9080.596,True
1/2/2019 6:00:00 AM,1/2/2019 1:00:00 AM,SERC,SOUTH,DOM,DOM,8919.886,True
1/2/2019 7:00:00 AM,1/2/2019 2:00:00 AM,SERC,SOUTH,DOM,DOM,8997.022,True
1/2/2019 8:00:00 AM,1/2/2019 3:00:00 AM,SERC,SOUTH,DOM,DOM,9186.951,True
1/2/2019 9:00:00 AM,1/2/2019 4:00:00 AM,SERC,SOUTH,DOM,DOM,9565.748,True
1/2/2019 10:00:00 AM,1/2/2019 5:00:00 AM,SERC,SOUTH,DOM,DOM,10417.153,True
1/2/2019 11:00:00 AM,1/2/2019 6:00:00 AM,SERC,SOUTH,DOM,DOM,11463.406,True
1/2/2019 12:00:00 PM,1/2/2019 7:00:00 AM,SERC,SOUTH,DOM,DOM,12021.220,True
1/2/2019 1:00:00 PM,1/2/2019 8:00:00 AM,SERC,SOUTH,DOM,DOM,12066.870,True
1/2/2019 2:00:00 PM,1/2/2019 9:00:00 AM,SERC,SOUTH,DOM,DOM,11989.572,True
1/2/2019 3:00:00 PM,1/2/2019 10:00:00 AM,SERC,SOUTH,DOM,DOM,11906.070,True
1/2/2019 4:00:00 PM,1/2/2019 11:00:00 AM,SERC,SOUTH,DOM,DOM,11838.321,True
1/2/2019 5:00:00 PM,1/2/2019 12:00:00 PM,SERC,SOUTH,DOM,DOM,11728.029,True
1/2/2019 6:00:00 PM,1/2/2019 1:00:00 PM,SERC,SOUTH,DOM,DOM,11677.557,True
1/2/2019 7:00:00 PM,1/2/2019 2:00:00 PM,SERC,SOUTH,DOM,DOM,11578.303,True
1/2/2019 8:00:00 PM,1/2/2019 3:00:00 PM,SERC,SOUTH,DOM,DOM,11713.269,True
1/2/2019 9:00:00 PM,1/2/2019 4:00:00 PM,SERC,SOUTH,DOM,DOM,12131.809,True
1/2/2019 10:00:00 PM,1/2/2019 5:00:00 PM,SERC,SOUTH,DOM,DOM,12839.897,True
1/2/2019 11:00:00 PM,1/2/2019 6:00:00 PM,SERC,SOUTH,DOM,DOM,12823.815,True
1/3/2019 12:00:00 AM,1/2/2019 7:00:00 PM,SERC,SOUTH,DOM,DOM,12653.409,True
1/3/2019 1:00:00 AM,1/2/2019 8:00:00 PM,SERC,SOUTH,DOM,DOM,12338.827,True
1/3/2019 2:00:00 AM,1/2/2019 9:00:00 PM,SERC,SOUTH,DOM,DOM,11725.814,True
1/3/2019 3:00:00 AM,1/2/2019 10:00:00 PM,SERC,SOUTH,DOM,DOM,11022.148,True
1/3/2019 4:00:00 AM,1/2/2019 11:00:00 PM,SERC,SOUTH,DOM,DOM,10378.031,True
1/3/2019 5:00:00 AM,1/3/2019 12:00:00 AM,SERC,SOUTH,DOM,DOM,9900.216,True
1/3/2019 6:00:00 AM,1/3/2019 1:00:00 AM,SERC,SOUTH,DOM,DOM,9678.226,True
1/3/2019 7:00:00 AM,1/3/2019 2:00:00 AM,SERC,SOUTH,DOM,DOM,9570.797,True
1/3/2019 8:00:00 AM,1/3/2019 3:00:00 AM,SERC,SOUTH,DOM,DOM,9581.105,True
1/3/2019 9:00:00 AM,1/3/2019 4:00:00 AM,SERC,SOUTH,DOM,DOM,9898.245,True
1/3/2019 10:00:00 AM,1/3/2019 5:00:00 AM,SERC,SOUTH,DOM,DOM,10575.100,True
1/3/2019 11:00:00 AM,1/3/2019 6:00:00 AM,SERC,SOUTH,DOM,DOM,11509.539,True
1/3/2019 12:00:00 PM,1/3/2019 7:00:00 AM,SERC,SOUTH,DOM,DOM,11973.431,True
1/3/2019 1:00:00 PM,1/3/2019 8:00:00 AM,SERC,SOUTH,DOM,DOM,11853.222,True
1/3/2019 2:00:00 PM,1/3/2019 9:00:00 AM,SERC,SOUTH,DOM,DOM,11764.915,True
1/3/2019 3:00:00 PM,1/3/2019 10:00:00 AM,SERC,SOUTH,DOM,DOM,11634.389,True
1/3/2019 4:00:00 PM,1/3/2019 11:00:00 AM,SERC,SOUTH,DOM,DOM,11468.829,True
1/3/2019 5:00:00 PM,1/3/2019 12:00:00 PM,SERC,SOUTH,DOM,DOM,11314.055,True
1/3/2019 6:00:00 PM,1/3/2019 1:00:00 PM,SERC,SOUTH,DOM,DOM,11239.054,True
1/3/2019 7:00:00 PM,1/3/2019 2:00:00 PM,SERC,SOUTH,DOM,DOM,11153.515,True
1/3/2019 8:00:00 PM,1/3/2019 3:00:00 PM,SERC,SOUTH,DOM,DOM,11231.103,True
1/3/2019 9:00:00 PM,1/3/2019 4:00:00 PM,SERC,SOUTH,DOM,DOM,11604.905,True
1/3/2019 10:00:00 PM,1/3/2019 5:00:00 PM,SERC,SOUTH,DOM,DOM,12536.555,True
1/3/2019 11:00:00 PM,1/3/2019 6:00:00 PM,SERC,SOUTH,DOM,DOM,12677.334,True
1/4/2019 12:00:00 AM,1/3/2019 7:00:00 PM,SERC,SOUTH,DOM,DOM,12637.885,True
1/4/2019 1:00:00 AM,1/3/2019 8:00:00 PM,SERC,SOUTH,DOM,DOM,12488.265,True
1/4/2019 2:00:00 AM,1/3/2019 9:00:00 PM,SERC,SOUTH,DOM,DOM,12124.960,True
1/4/2019 3:00:00 AM,1/3/2019 10:00:00 PM,SERC,SOUTH,DOM,DOM,11530.560,True
1/4/2019 4:00:00 AM,1/3/2019 11:00:00 PM,SERC,SOUTH,DOM,DOM,10999.174,True
1/4/2019 5:00:00 AM,1/4/2019 12:00:00 AM,SERC,SOUTH,DOM,DOM,10602.172,True
1/4/2019 6:00:00 AM,1/4/2019 1:00:00 AM,SERC,SOUTH,DOM,DOM,10436.975,True
1/4/2019 7:00:00 AM,1/4/2019 2:00:00 AM,SERC,SOUTH,DOM,DOM,10389.897,True
1/4/2019 8:00:00 AM,1/4/2019 3:00:00 AM,SERC,SOUTH,DOM,DOM,10438.127,True
1/4/2019 9:00:00 AM,1/4/2019 4:00:00 AM,SERC,SOUTH,DOM,DOM,10870.249,True
1/4/2019 10:00:00 AM,1/4/2019 5:00:00 AM,SERC,SOUTH,DOM,DOM,11637.269,True
1/4/2019 11:00:00 AM,1/4/2019 6:00:00 AM,SERC,SOUTH,DOM,DOM,12695.447,True
1/4/2019 12:00:00 PM,1/4/2019 7:00:00 AM,SERC,SOUTH,DOM,DOM,13162.429,True
1/4/2019 1:00:00 PM,1/4/2019 8:00:00 AM,SERC,SOUTH,DOM,DOM,13014.396,True
1/4/2019 2:00:00 PM,1/4/2019 9:00:00 AM,SERC,SOUTH,DOM,DOM,12804.985,True
1/4/2019 3:00:00 PM,1/4/2019 10:00:00 AM,SERC,SOUTH,DOM,DOM,12514.900,True
1/4/2019 4:00:00 PM,1/4/2019 11:00:00 AM,SERC,SOUTH,DOM,DOM,12208.581,True
1/4/2019 5:00:00 PM,1/4/2019 12:00:00 PM,SERC,SOUTH,DOM,DOM,12084.653,True
1/4/2019 6:00:00 PM,1/4/2019 1:00:00 PM,SERC,SOUTH,DOM,DOM,11933.521,True
1/4/2019 7:00:00 PM,1/4/2019 2:00:00 PM,SERC,SOUTH,DOM,DOM,11744.677,True
1/4/2019 8:00:00 PM,1/4/2019 3:00:00 PM,SERC,SOUTH,DOM,DOM,11721.983,True
1/4/2019 9:00:00 PM,1/4/2019 4:00:00 PM,SERC,SOUTH,DOM,DOM,12019.490,True
1/4/2019 10:00:00 PM,1/4/2019 5:00:00 PM,SERC,SOUTH,DOM,DOM,12570.593,True
1/4/2019 11:00:00 PM,1/4/2019 6:00:00 PM,SERC,SOUTH,DOM,DOM,12438.658,True
1/5/2019 12:00:00 AM,1/4/2019 7:00:00 PM,SERC,SOUTH,DOM,DOM,12124.233,True
1/5/2019 1:00:00 AM,1/4/2019 8:00:00 PM,SERC,SOUTH,DOM,DOM,11773.650,True
1/5/2019 2:00:00 AM,1/4/2019 9:00:00 PM,SERC,SOUTH,DOM,DOM,11313.129,True
1/5/2019 3:00:00 AM,1/4/2019 10:00:00 PM,SERC,SOUTH,DOM,DOM,10775.066,True
1/5/2019 4:00:00 AM,1/4/2019 11:00:00 PM,SERC,SOUTH,DOM,DOM,10153.298,True
1/5/2019 5:00:00 AM,1/5/2019 12:00:00 AM,SERC,SOUTH,DOM,DOM,9669.839,True
1/5/2019 6:00:00 AM,1/5/2019 1:00:00 AM,SERC,SOUTH,DOM,DOM,9331.628,True
1/5/2019 7:00:00 AM,1/5/2019 2:00:00 AM,SERC,SOUTH,DOM,DOM,9125.862,True
1/5/2019 8:00:00 AM,1/5/2019 3:00:00 AM,SERC,SOUTH,DOM,DOM,9074.006,True
1/5/2019 9:00:00 AM,1/5/2019 4:00:00 AM,SERC,SOUTH,DOM,DOM,9137.108,True
1/5/2019 10:00:00 AM,1/5/2019 5:00:00 AM,SERC,SOUTH,DOM,DOM,9370.408,True
1/5/2019 11:00:00 AM,1/5/2019 6:00:00 AM,SERC,SOUTH,DOM,DOM,9777.540,True
1/5/2019 12:00:00 PM,1/5/2019 7:00:00 AM,SERC,SOUTH,DOM,DOM,10223.894,True
1/5/2019 1:00:00 PM,1/5/2019 8:00:00 AM,SERC,SOUTH,DOM,DOM,10648.230,True
1/5/2019 2:00:00 PM,1/5/2019 9:00:00 AM,SERC,SOUTH,DOM,DOM,10794.914,True
1/5/2019 3:00:00 PM,1/5/2019 10:00:00 AM,SERC,SOUTH,DOM,DOM,10819.607,True
1/5/2019 4:00:00 PM,1/5/2019 11:00:00 AM,SERC,SOUTH,DOM,DOM,10670.935,True
1/5/2019 5:00:00 PM,1/5/2019 12:00:00 PM,SERC,SOUTH,DOM,DOM,10471.636,True
1/5/2019 6:00:00 PM,1/5/2019 1:00:00 PM,SERC,SOUTH,DOM,DOM,10150.167,True
1/5/2019 7:00:00 PM,1/5/2019 2:00:00 PM,SERC,SOUTH,DOM,DOM,9908.347,True
1/5/2019 8:00:00 PM,1/5/2019 3:00:00 PM,SERC,SOUTH,DOM,DOM,9900.048,True
1/5/2019 9:00:00 PM,1/5/2019 4:00:00 PM,SERC,SOUTH,DOM,DOM,10264.459,True
1/5/2019 10:00:00 PM,1/5/2019 5:00:00 PM,SERC,SOUTH,DOM,DOM,11076.137,True
1/5/2019 11:00:00 PM,1/5/2019 6:00:00 PM,SERC,SOUTH,DOM,DOM,11319.498,True
1/6/2019 12:00:00 AM,1/5/2019 7:00:00 PM,SERC,SOUTH,DOM,DOM,11350.213,True
1/6/2019 1:00:00 AM,1/5/2019 8:00:00 PM,SERC,SOUTH,DOM,DOM,11224.806,True
1/6/2019 2:00:00 AM,1/5/2019 9:00:00 PM,SERC,SOUTH,DOM,DOM,11024.637,True
1/6/2019 3:00:00 AM,1/5/2019 10:00:00 PM,SERC,SOUTH,DOM,DOM,10652.765,True
1/6/2019 4:00:00 AM,1/5/2019 11:00:00 PM,SERC,SOUTH,DOM,DOM,10310.044,True
1/6/2019 5:00:00 AM,1/6/2019 12:00:00 AM,SERC,SOUTH,DOM,DOM,9974.077,True
1/6/2019 6:00:00 AM,1/6/2019 1:00:00 AM,SERC,SOUTH,DOM,DOM,9833.499,True
1/6/2019 7:00:00 AM,1/6/2019 2:00:00 AM,SERC,SOUTH,DOM,DOM,9796.119,True
1/6/2019 8:00:00 AM,1/6/2019 3:00:00 AM,SERC,SOUTH,DOM,DOM,9816.190,True
1/6/2019 9:00:00 AM,1/6/2019 4:00:00 AM,SERC,SOUTH,DOM,DOM,9973.630,True
1/6/2019 10:00:00 AM,1/6/2019 5:00:00 AM,SERC,SOUTH,DOM,DOM,10288.781,True
1/6/2019 11:00:00 AM,1/6/2019 6:00:00 AM,SERC,SOUTH,DOM,DOM,10672.712,True
1/6/2019 12:00:00 PM,1/6/2019 7:00:00 AM,SERC,SOUTH,DOM,DOM,11018.660,True
1/6/2019 1:00:00 PM,1/6/2019 8:00:00 AM,SERC,SOUTH,DOM,DOM,11147.418,True
1/6/2019 2:00:00 PM,1/6/2019 9:00:00 AM,SERC,SOUTH,DOM,DOM,10738.496,True
1/6/2019 3:00:00 PM,1/6/2019 10:00:00 AM,SERC,SOUTH,DOM,DOM,10274.497,True
1/6/2019 4:00:00 PM,1/6/2019 11:00:00 AM,SERC,SOUTH,DOM,DOM,9991.717,True
1/6/2019 5:00:00 PM,1/6/2019 12:00:00 PM,SERC,SOUTH,DOM,DOM,9843.514,True
1/6/2019 6:00:00 PM,1/6/2019 1:00:00 PM,SERC,SOUTH,DOM,DOM,9767.762,True
1/6/2019 7:00:00 PM,1/6/2019 2:00:00 PM,SERC,SOUTH,DOM,DOM,9617.681,True
1/6/2019 8:00:00 PM,1/6/2019 3:00:00 PM,SERC,SOUTH,DOM,DOM,9677.869,True
1/6/2019 9:00:00 PM,1/6/2019 4:00:00 PM,SERC,SOUTH,DOM,DOM,10119.522,True
1/6/2019 10:00:00 PM,1/6/2019 5:00:00 PM,SERC,SOUTH,DOM,DOM,11169.575,True
1/6/2019 11:00:00 PM,1/6/2019 6:00:00 PM,SERC,SOUTH,DOM,DOM,11683.197,True
1/7/2019 12:00:00 AM,1/6/2019 7:00:00 PM,SERC,SOUTH,DOM,DOM,11668.189,True
1/7/2019 1:00:00 AM,1/6/2019 8:00:00 PM,SERC,SOUTH,DOM,DOM,11631.365,True
1/7/2019 2:00:00 AM,1/6/2019 9:00:00 PM,SERC,SOUTH,DOM,DOM,11360.992,True
1/7/2019 3:00:00 AM,1/6/2019 10:00:00 PM,SERC,SOUTH,DOM,DOM,10842.608,True
1/7/2019 4:00:00 AM,1/6/2019 11:00:00 PM,SERC,SOUTH,DOM,DOM,10376.752,True
1/7/2019 5:00:00 AM,1/7/2019 12:00:00 AM,SERC,SOUTH,DOM,DOM,10162.782,True
1/7/2019 6:00:00 AM,1/7/2019 1:00:00 AM,SERC,SOUTH,DOM,DOM,10102.667,True
1/7/2019 7:00:00 AM,1/7/2019 2:00:00 AM,SERC,SOUTH,DOM,DOM,10159.607,True
1/7/2019 8:00:00 AM,1/7/2019 3:00:00 AM,SERC,SOUTH,DOM,DOM,10407.385,True
1/7/2019 9:00:00 AM,1/7/2019 4:00:00 AM,SERC,SOUTH,DOM,DOM,10935.960,True
1/7/2019 10:00:00 AM,1/7/2019 5:00:00 AM,SERC,SOUTH,DOM,DOM,11873.007,True
1/7/2019 11:00:00 AM,1/7/2019 6:00:00 AM,SERC,SOUTH,DOM,DOM,13124.473,True
1/7/2019 12:00:00 PM,1/7/2019 7:00:00 AM,SERC,SOUTH,DOM,DOM,13667.074,True
1/7/2019 1:00:00 PM,1/7/2019 8:00:00 AM,SERC,SOUTH,DOM,DOM,13359.092,True
1/7/2019 2:00:00 PM,1/7/2019 9:00:00 AM,SERC,SOUTH,DOM,DOM,12992.348,True
1/7/2019 3:00:00 PM,1/7/2019 10:00:00 AM,SERC,SOUTH,DOM,DOM,12793.014,True
1/7/2019 4:00:00 PM,1/7/2019 11:00:00 AM,SERC,SOUTH,DOM,DOM,12533.412,True
1/7/2019 5:00:00 PM,1/7/2019 12:00:00 PM,SERC,SOUTH,DOM,DOM,12319.900,True
1/7/2019 6:00:00 PM,1/7/2019 1:00:00 PM,SERC,SOUTH,DOM,DOM,12204.402,True
1/7/2019 7:00:00 PM,1/7/2019 2:00:00 PM,SERC,SOUTH,DOM,DOM,12117.919,True
1/7/2019 8:00:00 PM,1/7/2019 3:00:00 PM,SERC,SOUTH,DOM,DOM,12254.059,True
1/7/2019 9:00:00 PM,1/7/2019 4:00:00 PM,SERC,SOUTH,DOM,DOM,12772.863,True
1/7/2019 10:00:00 PM,1/7/2019 5:00:00 PM,SERC,SOUTH,DOM,DOM,13638.797,True
1/7/2019 11:00:00 PM,1/7/2019 6:00:00 PM,SERC,SOUTH,DOM,DOM,13922.909,True
1/8/2019 12:00:00 AM,1/7/2019 7:00:00 PM,SERC,SOUTH,DOM,DOM,13654.231,True
1/8/2019 1:00:00 AM,1/7/2019 8:00:00 PM,SERC,SOUTH,DOM,DOM,13337.023,True
1/8/2019 2:00:00 AM,1/7/2019 9:00:00 PM,SERC,SOUTH,DOM,DOM,12706.081,True
1/8/2019 3:00:00 AM,1/7/2019 10:00:00 PM,SERC,SOUTH,DOM,DOM,12015.155,True
1/8/2019 4:00:00 AM,1/7/2019 11:00:00 PM,SERC,SOUTH,DOM,DOM,11175.905,True
1/8/2019 5:00:00 AM,1/8/2019 12:00:00 AM,SERC,SOUTH,DOM,DOM,10744.236,True
1/8/2019 6:00:00 AM,1/8/2019 1:00:00 AM,SERC,SOUTH,DOM,DOM,10506.516,True
1/8/2019 7:00:00 AM,1/8/2019 2:00:00 AM,SERC,SOUTH,DOM,DOM,10353.785,True
1/8/2019 8:00:00 AM,1/8/2019 3:00:00 AM,SERC,SOUTH,DOM,DOM,10339.569,True
1/8/2019 9:00:00 AM,1/8/2019 4:00:00 AM,SERC,SOUTH,DOM,DOM,10653.223,True
1/8/2019 10:00:00 AM,1/8/2019 5:00:00 AM,SERC,SOUTH,DOM,DOM,11353.360,True
1/8/2019 11:00:00 AM,1/8/2019 6:00:00 AM,SERC,SOUTH,DOM,DOM,12460.216,True
1/8/2019 12:00:00 PM,1/8/2019 7:00:00 AM,SERC,SOUTH,DOM,DOM,12941.334,True
1/8/2019 1:00:00 PM,1/8/2019 8:00:00 AM,SERC,SOUTH,DOM,DOM,12640.678,True
1/8/2019 2:00:00 PM,1/8/2019 9:00:00 AM,SERC,SOUTH,DOM,DOM,12194.677,True
1/8/2019 3:00:00 PM,1/8/2019 10:00:00 AM,SERC,SOUTH,DOM,DOM,11763.381,True
1/8/2019 4:00:00 PM,1/8/2019 11:00:00 AM,SERC,SOUTH,DOM,DOM,11248.196,True
1/8/2019 5:00:00 PM,1/8/2019 12:00:00 PM,SERC,SOUTH,DOM,DOM,10718.027,True
1/8/2019 6:00:00 PM,1/8/2019 1:00:00 PM,SERC,SOUTH,DOM,DOM,10479.933,True
1/8/2019 7:00:00 PM,1/8/2019 2:00:00 PM,SERC,SOUTH,DOM,DOM,10225.832,True
1/8/2019 8:00:00 PM,1/8/2019 3:00:00 PM,SERC,SOUTH,DOM,DOM,10222.563,True
1/8/2019 9:00:00 PM,1/8/2019 4:00:00 PM,SERC,SOUTH,DOM,DOM,10643.367,True
1/8/2019 10:00:00 PM,1/8/2019 5:00:00 PM,SERC,SOUTH,DOM,DOM,11529.274,True
1/8/2019 11:00:00 PM,1/8/2019 6:00:00 PM,SERC,SOUTH,DOM,DOM,11789.899,True
1/9/2019 12:00:00 AM,1/8/2019 7:00:00 PM,SERC,SOUTH,DOM,DOM,11674.447,True
1/9/2019 1:00:00 AM,1/8/2019 8:00:00 PM,SERC,SOUTH,DOM,DOM,11381.290,True
1/9/2019 2:00:00 AM,1/8/2019 9:00:00 PM,SERC,SOUTH,DOM,DOM,10873.201,True
1/9/2019 3:00:00 AM,1/8/2019 10:00:00 PM,SERC,SOUTH,DOM,DOM,10141.603,True
1/9/2019 4:00:00 AM,1/8/2019 11:00:00 PM,SERC,SOUTH,DOM,DOM,9478.213,True
1/9/2019 5:00:00 AM,1/9/2019 12:00:00 AM,SERC,SOUTH,DOM,DOM,9085.008,True
1/9/2019 6:00:00 AM,1/9/2019 1:00:00 AM,SERC,SOUTH,DOM,DOM,8964.459,True
1/9/2019 7:00:00 AM,1/9/2019 2:00:00 AM,SERC,SOUTH,DOM,DOM,9022.113,True
1/9/2019 8:00:00 AM,1/9/2019 3:00:00 AM,SERC,SOUTH,DOM,DOM,9166.240,True
1/9/2019 9:00:00 AM,1/9/2019 4:00:00 AM,SERC,SOUTH,DOM,DOM,9653.519,True
1/9/2019 10:00:00 AM,1/9/2019 5:00:00 AM,SERC,SOUTH,DOM,DOM,10587.117,True
1/9/2019 11:00:00 AM,1/9/2019 6:00:00 AM,SERC,SOUTH,DOM,DOM,11847.850,True
1/9/2019 12:00:00 PM,1/9/2019 7:00:00 AM,SERC,SOUTH,DOM,DOM,12427.188,True
1/9/2019 1:00:00 PM,1/9/2019 8:00:00 AM,SERC,SOUTH,DOM,DOM,12098.338,True
1/9/2019 2:00:00 PM,1/9/2019 9:00:00 AM,SERC,SOUTH,DOM,DOM,11644.052,True
1/9/2019 3:00:00 PM,1/9/2019 10:00:00 AM,SERC,SOUTH,DOM,DOM,11271.118,True
1/9/2019 4:00:00 PM,1/9/2019 11:00:00 AM,SERC,SOUTH,DOM,DOM,11182.244,True
1/9/2019 5:00:00 PM,1/9/2019 12:00:00 PM,SERC,SOUTH,DOM,DOM,11125.326,True
1/9/2019 6:00:00 PM,1/9/2019 1:00:00 PM,SERC,SOUTH,DOM,DOM,11095.365,True
1/9/2019 7:00:00 PM,1/9/2019 2:00:00 PM,SERC,SOUTH,DOM,DOM,11202.474,True
1/9/2019 8:00:00 PM,1/9/2019 3:00:00 PM,SERC,SOUTH,DOM,DOM,11646.156,True
1/9/2019 9:00:00 PM,1/9/2019 4:00:00 PM,SERC,SOUTH,DOM,DOM,12358.476,True
1/9/2019 10:00:00 PM,1/9/2019 5:00:00 PM,SERC,SOUTH,DOM,DOM,13450.021,True
1/9/2019 11:00:00 PM,1/9/2019 6:00:00 PM,SERC,SOUTH,DOM,DOM,13773.183,True
1/10/2019 12:00:00 AM,1/9/2019 7:00:00 PM,SERC,SOUTH,DOM,DOM,13809.109,True
1/10/2019 1:00:00 AM,1/9/2019 8:00:00 PM,SERC,SOUTH,DOM,DOM,13720.406,True
1/10/2019 2:00:00 AM,1/9/2019 9:00:00 PM,SERC,SOUTH,DOM,DOM,13371.334,True
1/10/2019 3:00:00 AM,1/9/2019 10:00:00 PM,SERC,SOUTH,DOM,DOM,12830.044,True
1/10/2019 4:00:00 AM,1/9/2019 11:00:00 PM,SERC,SOUTH,DOM,DOM,12242.813,True
1/10/2019 5:00:00 AM,1/10/2019 12:00:00 AM,SERC,SOUTH,DOM,DOM,11955.855,True
1/10/2019 6:00:00 AM,1/10/2019 1:00:00 AM,SERC,SOUTH,DOM,DOM,11959.433,True
1/10/2019 7:00:00 AM,1/10/2019 2:00:00 AM,SERC,SOUTH,DOM,DOM,12146.619,True
1/10/2019 8:00:00 AM,1/10/2019 3:00:00 AM,SERC,SOUTH,DOM,DOM,12456.401,True
1/10/2019 9:00:00 AM,1/10/2019 4:00:00 AM,SERC,SOUTH,DOM,DOM,12989.324,True
1/10/2019 10:00:00 AM,1/10/2019 5:00:00 AM,SERC,SOUTH,DOM,DOM,14042.631,True
1/10/2019 11:00:00 AM,1/10/2019 6:00:00 AM,SERC,SOUTH,DOM,DOM,15365.654,True
1/10/2019 12:00:00 PM,1/10/2019 7:00:00 AM,SERC,SOUTH,DOM,DOM,15949.155,True
1/10/2019 1:00:00 PM,1/10/2019 8:00:00 AM,SERC,SOUTH,DOM,DOM,15349.278,True
1/10/2019 2:00:00 PM,1/10/2019 9:00:00 AM,SERC,SOUTH,DOM,DOM,14551.661,True
1/10/2019 3:00:00 PM,1/10/2019 10:00:00 AM,SERC,SOUTH,DOM,DOM,14050.842,True
1/10/2019 4:00:00 PM,1/10/2019 11:00:00 AM,SERC,SOUTH,DOM,DOM,13575.656,True
1/10/2019 5:00:00 PM,1/10/2019 12:00:00 PM,SERC,SOUTH,DOM,DOM,13200.410,True
1/10/2019 6:00:00 PM,1/10/2019 1:00:00 PM,SERC,SOUTH,DOM,DOM,12922.140,True
1/10/2019 7:00:00 PM,1/10/2019 2:00:00 PM,SERC,SOUTH,DOM,DOM,12795.490,True
1/10/2019 8:00:00 PM,1/10/2019 3:00:00 PM,SERC,SOUTH,DOM,DOM,12964.994,True
1/10/2019 9:00:00 PM,1/10/2019 4:00:00 PM,SERC,SOUTH,DOM,DOM,13691.330,True
1/10/2019 10:00:00 PM,1/10/2019 5:00:00 PM,SERC,SOUTH,DOM,DOM,15007.833,True
1/10/2019 11:00:00 PM,1/10/2019 6:00:00 PM,SERC,SOUTH,DOM,DOM,15484.846,True
1/11/2019 12:00:00 AM,1/10/2019 7:00:00 PM,SERC,SOUTH,DOM,DOM,15498.998,True
1/11/2019 1:00:00 AM,1/10/2019 8:00:00 PM,SERC,SOUTH,DOM,DOM,15460.392,True
1/11/2019 2:00:00 AM,1/10/2019 9:00:00 PM,SERC,SOUTH,DOM,DOM,15015.675,True
1/11/2019 3:00:00 AM,1/10/2019 10:00:00 PM,SERC,SOUTH,DOM,DOM,14291.659,True
1/11/2019 4:00:00 AM,1/10/2019 11:00:00 PM,SERC,SOUTH,DOM,DOM,13687.977,True
1/11/2019 5:00:00 AM,1/11/2019 12:00:00 AM,SERC,SOUTH,DOM,DOM,13420.297,True
1/11/2019 6:00:00 AM,1/11/2019 1:00:00 AM,SERC,SOUTH,DOM,DOM,13329.981,True
1/11/2019 7:00:00 AM,1/11/2019 2:00:00 AM,SERC,SOUTH,DOM,DOM,13427.724,True
