datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/4/2018 12:00:00 AM,1/3/2018 7:00:00 PM,SERC,SOUTH,DOM,DOM,16402.489,True
1/4/2018 1:00:00 AM,1/3/2018 8:00:00 PM,SERC,SOUTH,DOM,DOM,16107.568,True
1/4/2018 2:00:00 AM,1/3/2018 9:00:00 PM,SERC,SOUTH,DOM,DOM,15586.301,True
1/4/2018 3:00:00 AM,1/3/2018 10:00:00 PM,SERC,SOUTH,DOM,DOM,15003.595,True
1/4/2018 4:00:00 AM,1/3/2018 11:00:00 PM,SERC,SOUTH,DOM,DOM,14659.793,True
1/4/2018 5:00:00 AM,1/4/2018 12:00:00 AM,SERC,SOUTH,DOM,DOM,14418.932,True
1/4/2018 6:00:00 AM,1/4/2018 1:00:00 AM,SERC,SOUTH,DOM,DOM,14561.929,True
1/4/2018 7:00:00 AM,1/4/2018 2:00:00 AM,SERC,SOUTH,DOM,DOM,14671.160,True
1/4/2018 8:00:00 AM,1/4/2018 3:00:00 AM,SERC,SOUTH,DOM,DOM,14933.100,True
1/4/2018 9:00:00 AM,1/4/2018 4:00:00 AM,SERC,SOUTH,DOM,DOM,15369.792,True
1/4/2018 10:00:00 AM,1/4/2018 5:00:00 AM,SERC,SOUTH,DOM,DOM,16171.093,True
1/4/2018 11:00:00 AM,1/4/2018 6:00:00 AM,SERC,SOUTH,DOM,DOM,17062.197,True
1/4/2018 12:00:00 PM,1/4/2018 7:00:00 AM,SERC,SOUTH,DOM,DOM,17444.501,True
1/4/2018 1:00:00 PM,1/4/2018 8:00:00 AM,SERC,SOUTH,DOM,DOM,17416.267,True
1/4/2018 2:00:00 PM,1/4/2018 9:00:00 AM,SERC,SOUTH,DOM,DOM,17450.204,True
1/4/2018 3:00:00 PM,1/4/2018 10:00:00 AM,SERC,SOUTH,DOM,DOM,17411.000,True
1/4/2018 4:00:00 PM,1/4/2018 11:00:00 AM,SERC,SOUTH,DOM,DOM,17393.703,True
1/4/2018 5:00:00 PM,1/4/2018 12:00:00 PM,SERC,SOUTH,DOM,DOM,17102.444,True
1/4/2018 6:00:00 PM,1/4/2018 1:00:00 PM,SERC,SOUTH,DOM,DOM,16884.829,True
1/4/2018 7:00:00 PM,1/4/2018 2:00:00 PM,SERC,SOUTH,DOM,DOM,16495.755,True
1/4/2018 8:00:00 PM,1/4/2018 3:00:00 PM,SERC,SOUTH,DOM,DOM,16371.320,True
1/4/2018 9:00:00 PM,1/4/2018 4:00:00 PM,SERC,SOUTH,DOM,DOM,16888.797,True
1/4/2018 10:00:00 PM,1/4/2018 5:00:00 PM,SERC,SOUTH,DOM,DOM,18252.957,True
1/4/2018 11:00:00 PM,1/4/2018 6:00:00 PM,SERC,SOUTH,DOM,DOM,18647.059,True
1/5/2018 12:00:00 AM,1/4/2018 7:00:00 PM,SERC,SOUTH,DOM,DOM,18665.900,True
1/5/2018 1:00:00 AM,1/4/2018 8:00:00 PM,SERC,SOUTH,DOM,DOM,18678.199,True
1/5/2018 2:00:00 AM,1/4/2018 9:00:00 PM,SERC,SOUTH,DOM,DOM,18496.160,True
1/5/2018 3:00:00 AM,1/4/2018 10:00:00 PM,SERC,SOUTH,DOM,DOM,18009.713,True
1/5/2018 4:00:00 AM,1/4/2018 11:00:00 PM,SERC,SOUTH,DOM,DOM,17719.204,True
1/5/2018 5:00:00 AM,1/5/2018 12:00:00 AM,SERC,SOUTH,DOM,DOM,17600.609,True
1/5/2018 6:00:00 AM,1/5/2018 1:00:00 AM,SERC,SOUTH,DOM,DOM,17650.829,True
1/5/2018 7:00:00 AM,1/5/2018 2:00:00 AM,SERC,SOUTH,DOM,DOM,17829.737,True
1/5/2018 8:00:00 AM,1/5/2018 3:00:00 AM,SERC,SOUTH,DOM,DOM,17984.575,True
1/5/2018 9:00:00 AM,1/5/2018 4:00:00 AM,SERC,SOUTH,DOM,DOM,18474.400,True
1/5/2018 10:00:00 AM,1/5/2018 5:00:00 AM,SERC,SOUTH,DOM,DOM,19208.456,True
1/5/2018 11:00:00 AM,1/5/2018 6:00:00 AM,SERC,SOUTH,DOM,DOM,19921.812,True
1/5/2018 12:00:00 PM,1/5/2018 7:00:00 AM,SERC,SOUTH,DOM,DOM,20313.116,True
1/5/2018 1:00:00 PM,1/5/2018 8:00:00 AM,SERC,SOUTH,DOM,DOM,20046.961,True
1/5/2018 2:00:00 PM,1/5/2018 9:00:00 AM,SERC,SOUTH,DOM,DOM,19260.182,True
1/5/2018 3:00:00 PM,1/5/2018 10:00:00 AM,SERC,SOUTH,DOM,DOM,18563.243,True
1/5/2018 4:00:00 PM,1/5/2018 11:00:00 AM,SERC,SOUTH,DOM,DOM,17986.507,True
1/5/2018 5:00:00 PM,1/5/2018 12:00:00 PM,SERC,SOUTH,DOM,DOM,17455.271,True
1/5/2018 6:00:00 PM,1/5/2018 1:00:00 PM,SERC,SOUTH,DOM,DOM,17014.565,True
1/5/2018 7:00:00 PM,1/5/2018 2:00:00 PM,SERC,SOUTH,DOM,DOM,16752.357,True
1/5/2018 8:00:00 PM,1/5/2018 3:00:00 PM,SERC,SOUTH,DOM,DOM,16980.645,True
1/5/2018 9:00:00 PM,1/5/2018 4:00:00 PM,SERC,SOUTH,DOM,DOM,17839.457,True
1/5/2018 10:00:00 PM,1/5/2018 5:00:00 PM,SERC,SOUTH,DOM,DOM,19258.679,True
1/5/2018 11:00:00 PM,1/5/2018 6:00:00 PM,SERC,SOUTH,DOM,DOM,19560.994,True
1/6/2018 12:00:00 AM,1/5/2018 7:00:00 PM,SERC,SOUTH,DOM,DOM,19575.926,True
1/6/2018 1:00:00 AM,1/5/2018 8:00:00 PM,SERC,SOUTH,DOM,DOM,19452.062,True
1/6/2018 2:00:00 AM,1/5/2018 9:00:00 PM,SERC,SOUTH,DOM,DOM,19257.955,True
1/6/2018 3:00:00 AM,1/5/2018 10:00:00 PM,SERC,SOUTH,DOM,DOM,18871.935,True
1/6/2018 4:00:00 AM,1/5/2018 11:00:00 PM,SERC,SOUTH,DOM,DOM,18619.940,True
1/6/2018 5:00:00 AM,1/6/2018 12:00:00 AM,SERC,SOUTH,DOM,DOM,18565.670,True
1/6/2018 6:00:00 AM,1/6/2018 1:00:00 AM,SERC,SOUTH,DOM,DOM,18600.806,True
1/6/2018 7:00:00 AM,1/6/2018 2:00:00 AM,SERC,SOUTH,DOM,DOM,18706.357,True
1/6/2018 8:00:00 AM,1/6/2018 3:00:00 AM,SERC,SOUTH,DOM,DOM,18897.187,True
1/6/2018 9:00:00 AM,1/6/2018 4:00:00 AM,SERC,SOUTH,DOM,DOM,19290.127,True
1/6/2018 10:00:00 AM,1/6/2018 5:00:00 AM,SERC,SOUTH,DOM,DOM,19775.615,True
1/6/2018 11:00:00 AM,1/6/2018 6:00:00 AM,SERC,SOUTH,DOM,DOM,20273.752,True
1/6/2018 12:00:00 PM,1/6/2018 7:00:00 AM,SERC,SOUTH,DOM,DOM,20586.719,True
1/6/2018 1:00:00 PM,1/6/2018 8:00:00 AM,SERC,SOUTH,DOM,DOM,20396.930,True
1/6/2018 2:00:00 PM,1/6/2018 9:00:00 AM,SERC,SOUTH,DOM,DOM,19554.467,True
1/6/2018 3:00:00 PM,1/6/2018 10:00:00 AM,SERC,SOUTH,DOM,DOM,18868.785,True
1/6/2018 4:00:00 PM,1/6/2018 11:00:00 AM,SERC,SOUTH,DOM,DOM,18308.852,True
1/6/2018 5:00:00 PM,1/6/2018 12:00:00 PM,SERC,SOUTH,DOM,DOM,17708.641,True
1/6/2018 6:00:00 PM,1/6/2018 1:00:00 PM,SERC,SOUTH,DOM,DOM,17184.632,True
1/6/2018 7:00:00 PM,1/6/2018 2:00:00 PM,SERC,SOUTH,DOM,DOM,16875.389,True
1/6/2018 8:00:00 PM,1/6/2018 3:00:00 PM,SERC,SOUTH,DOM,DOM,16986.024,True
1/6/2018 9:00:00 PM,1/6/2018 4:00:00 PM,SERC,SOUTH,DOM,DOM,17914.790,True
1/6/2018 10:00:00 PM,1/6/2018 5:00:00 PM,SERC,SOUTH,DOM,DOM,19326.481,True
1/6/2018 11:00:00 PM,1/6/2018 6:00:00 PM,SERC,SOUTH,DOM,DOM,19816.403,True
1/7/2018 12:00:00 AM,1/6/2018 7:00:00 PM,SERC,SOUTH,DOM,DOM,19930.153,True
1/7/2018 1:00:00 AM,1/6/2018 8:00:00 PM,SERC,SOUTH,DOM,DOM,19970.970,True
1/7/2018 2:00:00 AM,1/6/2018 9:00:00 PM,SERC,SOUTH,DOM,DOM,19818.844,True
1/7/2018 3:00:00 AM,1/6/2018 10:00:00 PM,SERC,SOUTH,DOM,DOM,19461.445,True
1/7/2018 4:00:00 AM,1/6/2018 11:00:00 PM,SERC,SOUTH,DOM,DOM,19274.555,True
1/7/2018 5:00:00 AM,1/7/2018 12:00:00 AM,SERC,SOUTH,DOM,DOM,19268.376,True
1/7/2018 6:00:00 AM,1/7/2018 1:00:00 AM,SERC,SOUTH,DOM,DOM,19432.938,True
1/7/2018 7:00:00 AM,1/7/2018 2:00:00 AM,SERC,SOUTH,DOM,DOM,19602.778,True
1/7/2018 8:00:00 AM,1/7/2018 3:00:00 AM,SERC,SOUTH,DOM,DOM,19813.045,True
1/7/2018 9:00:00 AM,1/7/2018 4:00:00 AM,SERC,SOUTH,DOM,DOM,20136.256,True
1/7/2018 10:00:00 AM,1/7/2018 5:00:00 AM,SERC,SOUTH,DOM,DOM,20532.493,True
1/7/2018 11:00:00 AM,1/7/2018 6:00:00 AM,SERC,SOUTH,DOM,DOM,20917.360,True
1/7/2018 12:00:00 PM,1/7/2018 7:00:00 AM,SERC,SOUTH,DOM,DOM,21232.034,True
1/7/2018 1:00:00 PM,1/7/2018 8:00:00 AM,SERC,SOUTH,DOM,DOM,21036.944,True
1/7/2018 2:00:00 PM,1/7/2018 9:00:00 AM,SERC,SOUTH,DOM,DOM,20089.220,True
1/7/2018 3:00:00 PM,1/7/2018 10:00:00 AM,SERC,SOUTH,DOM,DOM,18860.648,True
1/7/2018 4:00:00 PM,1/7/2018 11:00:00 AM,SERC,SOUTH,DOM,DOM,17973.656,True
1/7/2018 5:00:00 PM,1/7/2018 12:00:00 PM,SERC,SOUTH,DOM,DOM,17236.002,True
1/7/2018 6:00:00 PM,1/7/2018 1:00:00 PM,SERC,SOUTH,DOM,DOM,16586.382,True
1/7/2018 7:00:00 PM,1/7/2018 2:00:00 PM,SERC,SOUTH,DOM,DOM,16209.896,True
1/7/2018 8:00:00 PM,1/7/2018 3:00:00 PM,SERC,SOUTH,DOM,DOM,16160.856,True
1/7/2018 9:00:00 PM,1/7/2018 4:00:00 PM,SERC,SOUTH,DOM,DOM,16853.918,True
1/7/2018 10:00:00 PM,1/7/2018 5:00:00 PM,SERC,SOUTH,DOM,DOM,18318.315,True
1/7/2018 11:00:00 PM,1/7/2018 6:00:00 PM,SERC,SOUTH,DOM,DOM,18869.433,True
1/8/2018 12:00:00 AM,1/7/2018 7:00:00 PM,SERC,SOUTH,DOM,DOM,18953.133,True
1/8/2018 1:00:00 AM,1/7/2018 8:00:00 PM,SERC,SOUTH,DOM,DOM,18881.736,True
1/8/2018 2:00:00 AM,1/7/2018 9:00:00 PM,SERC,SOUTH,DOM,DOM,18425.047,True
1/8/2018 3:00:00 AM,1/7/2018 10:00:00 PM,SERC,SOUTH,DOM,DOM,17786.381,True
1/8/2018 4:00:00 AM,1/7/2018 11:00:00 PM,SERC,SOUTH,DOM,DOM,17325.179,True
1/8/2018 5:00:00 AM,1/8/2018 12:00:00 AM,SERC,SOUTH,DOM,DOM,17058.002,True
1/8/2018 6:00:00 AM,1/8/2018 1:00:00 AM,SERC,SOUTH,DOM,DOM,16943.888,True
1/8/2018 7:00:00 AM,1/8/2018 2:00:00 AM,SERC,SOUTH,DOM,DOM,16929.331,True
1/8/2018 8:00:00 AM,1/8/2018 3:00:00 AM,SERC,SOUTH,DOM,DOM,17041.123,True
1/8/2018 9:00:00 AM,1/8/2018 4:00:00 AM,SERC,SOUTH,DOM,DOM,17418.051,True
1/8/2018 10:00:00 AM,1/8/2018 5:00:00 AM,SERC,SOUTH,DOM,DOM,18045.389,True
1/8/2018 11:00:00 AM,1/8/2018 6:00:00 AM,SERC,SOUTH,DOM,DOM,18726.366,True
1/8/2018 12:00:00 PM,1/8/2018 7:00:00 AM,SERC,SOUTH,DOM,DOM,19171.921,True
1/8/2018 1:00:00 PM,1/8/2018 8:00:00 AM,SERC,SOUTH,DOM,DOM,18671.814,True
1/8/2018 2:00:00 PM,1/8/2018 9:00:00 AM,SERC,SOUTH,DOM,DOM,17605.535,True
1/8/2018 3:00:00 PM,1/8/2018 10:00:00 AM,SERC,SOUTH,DOM,DOM,16585.037,True
1/8/2018 4:00:00 PM,1/8/2018 11:00:00 AM,SERC,SOUTH,DOM,DOM,15727.020,True
1/8/2018 5:00:00 PM,1/8/2018 12:00:00 PM,SERC,SOUTH,DOM,DOM,15041.807,True
1/8/2018 6:00:00 PM,1/8/2018 1:00:00 PM,SERC,SOUTH,DOM,DOM,14616.405,True
1/8/2018 7:00:00 PM,1/8/2018 2:00:00 PM,SERC,SOUTH,DOM,DOM,14389.457,True
1/8/2018 8:00:00 PM,1/8/2018 3:00:00 PM,SERC,SOUTH,DOM,DOM,14571.232,True
1/8/2018 9:00:00 PM,1/8/2018 4:00:00 PM,SERC,SOUTH,DOM,DOM,14955.930,True
1/8/2018 10:00:00 PM,1/8/2018 5:00:00 PM,SERC,SOUTH,DOM,DOM,15665.684,True
1/8/2018 11:00:00 PM,1/8/2018 6:00:00 PM,SERC,SOUTH,DOM,DOM,15707.408,True
1/9/2018 12:00:00 AM,1/8/2018 7:00:00 PM,SERC,SOUTH,DOM,DOM,15446.674,True
1/9/2018 1:00:00 AM,1/8/2018 8:00:00 PM,SERC,SOUTH,DOM,DOM,14969.710,True
1/9/2018 2:00:00 AM,1/8/2018 9:00:00 PM,SERC,SOUTH,DOM,DOM,14290.820,True
1/9/2018 3:00:00 AM,1/8/2018 10:00:00 PM,SERC,SOUTH,DOM,DOM,13533.649,True
1/9/2018 4:00:00 AM,1/8/2018 11:00:00 PM,SERC,SOUTH,DOM,DOM,12858.670,True
1/9/2018 5:00:00 AM,1/9/2018 12:00:00 AM,SERC,SOUTH,DOM,DOM,12446.717,True
1/9/2018 6:00:00 AM,1/9/2018 1:00:00 AM,SERC,SOUTH,DOM,DOM,12268.244,True
1/9/2018 7:00:00 AM,1/9/2018 2:00:00 AM,SERC,SOUTH,DOM,DOM,12294.387,True
1/9/2018 8:00:00 AM,1/9/2018 3:00:00 AM,SERC,SOUTH,DOM,DOM,12463.833,True
1/9/2018 9:00:00 AM,1/9/2018 4:00:00 AM,SERC,SOUTH,DOM,DOM,12949.859,True
1/9/2018 10:00:00 AM,1/9/2018 5:00:00 AM,SERC,SOUTH,DOM,DOM,13803.976,True
1/9/2018 11:00:00 AM,1/9/2018 6:00:00 AM,SERC,SOUTH,DOM,DOM,14598.981,True
1/9/2018 12:00:00 PM,1/9/2018 7:00:00 AM,SERC,SOUTH,DOM,DOM,15402.034,True
1/9/2018 1:00:00 PM,1/9/2018 8:00:00 AM,SERC,SOUTH,DOM,DOM,15043.461,True
1/9/2018 2:00:00 PM,1/9/2018 9:00:00 AM,SERC,SOUTH,DOM,DOM,14016.064,True
1/9/2018 3:00:00 PM,1/9/2018 10:00:00 AM,SERC,SOUTH,DOM,DOM,13187.721,True
1/9/2018 4:00:00 PM,1/9/2018 11:00:00 AM,SERC,SOUTH,DOM,DOM,12669.475,True
1/9/2018 5:00:00 PM,1/9/2018 12:00:00 PM,SERC,SOUTH,DOM,DOM,12247.839,True
1/9/2018 6:00:00 PM,1/9/2018 1:00:00 PM,SERC,SOUTH,DOM,DOM,11809.835,True
1/9/2018 7:00:00 PM,1/9/2018 2:00:00 PM,SERC,SOUTH,DOM,DOM,11450.433,True
1/9/2018 8:00:00 PM,1/9/2018 3:00:00 PM,SERC,SOUTH,DOM,DOM,11516.673,True
1/9/2018 9:00:00 PM,1/9/2018 4:00:00 PM,SERC,SOUTH,DOM,DOM,11915.312,True
1/9/2018 10:00:00 PM,1/9/2018 5:00:00 PM,SERC,SOUTH,DOM,DOM,13036.820,True
1/9/2018 11:00:00 PM,1/9/2018 6:00:00 PM,SERC,SOUTH,DOM,DOM,13701.398,True
1/10/2018 12:00:00 AM,1/9/2018 7:00:00 PM,SERC,SOUTH,DOM,DOM,13902.437,True
1/10/2018 1:00:00 AM,1/9/2018 8:00:00 PM,SERC,SOUTH,DOM,DOM,13908.252,True
1/10/2018 2:00:00 AM,1/9/2018 9:00:00 PM,SERC,SOUTH,DOM,DOM,13565.549,True
1/10/2018 3:00:00 AM,1/9/2018 10:00:00 PM,SERC,SOUTH,DOM,DOM,13109.247,True
1/10/2018 4:00:00 AM,1/9/2018 11:00:00 PM,SERC,SOUTH,DOM,DOM,12869.592,True
1/10/2018 5:00:00 AM,1/10/2018 12:00:00 AM,SERC,SOUTH,DOM,DOM,12690.252,True
1/10/2018 6:00:00 AM,1/10/2018 1:00:00 AM,SERC,SOUTH,DOM,DOM,12728.868,True
1/10/2018 7:00:00 AM,1/10/2018 2:00:00 AM,SERC,SOUTH,DOM,DOM,12803.810,True
1/10/2018 8:00:00 AM,1/10/2018 3:00:00 AM,SERC,SOUTH,DOM,DOM,13030.387,True
1/10/2018 9:00:00 AM,1/10/2018 4:00:00 AM,SERC,SOUTH,DOM,DOM,13425.374,True
1/10/2018 10:00:00 AM,1/10/2018 5:00:00 AM,SERC,SOUTH,DOM,DOM,14227.325,True
1/10/2018 11:00:00 AM,1/10/2018 6:00:00 AM,SERC,SOUTH,DOM,DOM,15307.228,True
1/10/2018 12:00:00 PM,1/10/2018 7:00:00 AM,SERC,SOUTH,DOM,DOM,15558.263,True
1/10/2018 1:00:00 PM,1/10/2018 8:00:00 AM,SERC,SOUTH,DOM,DOM,14994.539,True
1/10/2018 2:00:00 PM,1/10/2018 9:00:00 AM,SERC,SOUTH,DOM,DOM,14145.033,True
1/10/2018 3:00:00 PM,1/10/2018 10:00:00 AM,SERC,SOUTH,DOM,DOM,13467.239,True
1/10/2018 4:00:00 PM,1/10/2018 11:00:00 AM,SERC,SOUTH,DOM,DOM,12938.318,True
1/10/2018 5:00:00 PM,1/10/2018 12:00:00 PM,SERC,SOUTH,DOM,DOM,12563.695,True
1/10/2018 6:00:00 PM,1/10/2018 1:00:00 PM,SERC,SOUTH,DOM,DOM,12364.104,True
1/10/2018 7:00:00 PM,1/10/2018 2:00:00 PM,SERC,SOUTH,DOM,DOM,12240.675,True
1/10/2018 8:00:00 PM,1/10/2018 3:00:00 PM,SERC,SOUTH,DOM,DOM,12357.384,True
1/10/2018 9:00:00 PM,1/10/2018 4:00:00 PM,SERC,SOUTH,DOM,DOM,12771.237,True
1/10/2018 10:00:00 PM,1/10/2018 5:00:00 PM,SERC,SOUTH,DOM,DOM,13675.693,True
1/10/2018 11:00:00 PM,1/10/2018 6:00:00 PM,SERC,SOUTH,DOM,DOM,13902.634,True
1/11/2018 12:00:00 AM,1/10/2018 7:00:00 PM,SERC,SOUTH,DOM,DOM,13770.682,True
1/11/2018 1:00:00 AM,1/10/2018 8:00:00 PM,SERC,SOUTH,DOM,DOM,13566.888,True
1/11/2018 2:00:00 AM,1/10/2018 9:00:00 PM,SERC,SOUTH,DOM,DOM,13053.852,True
1/11/2018 3:00:00 AM,1/10/2018 10:00:00 PM,SERC,SOUTH,DOM,DOM,12320.638,True
1/11/2018 4:00:00 AM,1/10/2018 11:00:00 PM,SERC,SOUTH,DOM,DOM,11638.192,True
1/11/2018 5:00:00 AM,1/11/2018 12:00:00 AM,SERC,SOUTH,DOM,DOM,11153.357,True
1/11/2018 6:00:00 AM,1/11/2018 1:00:00 AM,SERC,SOUTH,DOM,DOM,10905.041,True
1/11/2018 7:00:00 AM,1/11/2018 2:00:00 AM,SERC,SOUTH,DOM,DOM,10833.515,True
